Timestamp;DateTime;Pirog17-cr1_ae3.773(AS20764 Rascom AVN_1389ip)_tx;Pirog17-cr1_ae3.773(AS20764 Rascom AVN_1389ip)_rx;BMor18-cr1_et-0/0/1.773(AS20764 Rascom spb-ivc-cr3)_tx;BMor18-cr1_et-0/0/1.773(AS20764 Rascom spb-ivc-cr3)_rx;BMor18-cr1_et-0/0/1.1389(AS20764 Rascom spb-bm18-cr1)_tx;BMor18-cr1_et-0/0/1.1389(AS20764 Rascom spb-bm18-cr1)_rx;Cvetoch19-cr1_ae3.773(AS20764 Rascom spb-ivc-cr3)_tx;Cvetoch19-cr1_ae3.773(AS20764 Rascom spb-ivc-cr3)_rx;Cvetoch19-cr1_ae3.1389(AS20764 Rascom spb-sel-cr2)_tx;Cvetoch19-cr1_ae3.1389(AS20764 Rascom spb-sel-cr2)_rx;Aggregated_tx;Aggregated_rx
1636029780;2021-11-04 15:43;114855640;216926184;0;0;0;0;87921392;275921456;12618144;162357632;215395176;655205272
1636029840;2021-11-04 15:44;101584320;198279072;0;0;0;0;106709312;260345040;27608072;209488352;235901704;668112464
1636029900;2021-11-04 15:45;103511616;206951584;0;0;0;0;92484592;283586824;58330664;192266328;254326872;682804736
1636029960;2021-11-04 15:46;119570696;207169656;0;0;0;0;97594520;267621368;63470040;194374360;280635256;669165384
1636030020;2021-11-04 15:47;114450416;208865536;0;0;0;0;81616960;271373960;127824064;278961984;323891440;759201480
1636030080;2021-11-04 15:48;122513328;228389808;0;0;0;0;71620984;219208712;102791920;236870600;296926232;684469120
1636030140;2021-11-04 15:49;122372824;221707128;0;0;0;0;74082232;271897600;135278000;243847248;331733056;737451976
1636030200;2021-11-04 15:50;125226264;198583688;0;0;0;0;63727768;298980536;115445936;292334184;304399968;789898408
1636030260;2021-11-04 15:51;106644400;216502496;0;0;0;0;82617392;249444656;118486384;318042768;307748176;783989920
1636030320;2021-11-04 15:52;107485560;199127216;0;0;0;0;99611888;278414248;99893248;287337656;306990696;764879120
1636030380;2021-11-04 15:53;103877496;198597008;0;0;0;0;80914288;255467768;116782080;313589752;301573864;767654528
1636030440;2021-11-04 15:54;112802424;226505088;0;0;0;0;80132456;291185920;152529560;224844960;345464440;742535968
1636030500;2021-11-04 15:55;111633608;216610112;0;0;0;0;84920776;248324824;126626848;283489992;323181232;748424928
1636030560;2021-11-04 15:56;131220640;242619136;0;0;0;0;73926776;209085504;105340816;239229360;310488232;690934000
1636030620;2021-11-04 15:57;113729208;154805920;0;0;0;0;86600192;265335328;153921832;275356096;354251232;695497344
1636030680;2021-11-04 15:58;119886416;166348608;0;0;0;0;83159288;314652480;122122736;244869536;325168440;725870624
1636030740;2021-11-04 15:59;102325904;193639728;0;0;0;0;69079640;327565168;121151304;243404248;292556848;764609144
1636030800;2021-11-04 16:00;125386032;195995112;0;0;0;0;60847424;381637320;121201592;224666784;307435048;802299216
1636030860;2021-11-04 16:01;118915880;174589920;0;0;0;0;73126736;375407072;88437672;217883840;280480288;767880832
1636030920;2021-11-04 16:02;121908584;193211616;0;0;0;0;70441024;436866592;107477840;238283616;299827448;868361824
1636030980;2021-11-04 16:03;119246456;197528128;0;0;0;0;76406464;320046520;90213152;280907360;285866072;798482008
1636031040;2021-11-04 16:04;115388320;236539336;0;0;0;0;92406432;288942080;90548272;238974344;298343024;764455760
1636031100;2021-11-04 16:05;107266856;199534936;0;0;0;0;76809896;345900008;84348264;201895904;268425016;747330848
1636031160;2021-11-04 16:06;120963936;174266016;0;0;0;0;84740664;335388040;88066056;233605384;293770656;743259440
1636031220;2021-11-04 16:07;118841952;213221192;0;0;0;0;77282648;329410608;90550704;213525232;286675304;756157032
1636031280;2021-11-04 16:08;132552696;181337512;0;0;0;0;71785232;367864752;88640648;212190536;292978576;761392800
1636031340;2021-11-04 16:09;130632896;178305024;0;0;0;0;66394312;346502672;91809624;269464232;288836832;794271928
1636031400;2021-11-04 16:10;115829704;172120576;0;0;0;0;55307424;355219632;78556640;234209128;249693768;761549336
1636031460;2021-11-04 16:11;121375160;212071456;0;0;0;0;60002416;314700104;71239808;260963024;252617384;787734584
1636031520;2021-11-04 16:12;136099568;192730240;0;0;0;0;67665864;358867488;92564712;246684976;296330144;798282704
1636031580;2021-11-04 16:13;125495632;155911904;0;0;0;0;75373712;368250440;97156176;227706448;298025520;751868792
1636031640;2021-11-04 16:14;123806920;170040576;0;0;0;0;88966776;337854232;93901232;295006192;306674928;802901000
1636031700;2021-11-04 16:15;123375328;157781928;0;0;0;0;76752640;337716824;99773024;270096568;299900992;765595320
1636031760;2021-11-04 16:16;134507216;137732616;0;0;0;0;79038824;238750608;85265216;228708120;298811256;605191344
1636031820;2021-11-04 16:17;127536576;113637296;0;0;0;0;67580256;253824808;78982744;192005080;274099576;559467184
1636031880;2021-11-04 16:18;142540552;108484008;0;0;0;0;65374712;247753848;85345696;321887592;293260960;678125448
1636031940;2021-11-04 16:19;140228608;118089920;0;0;0;0;68037760;292071064;76551864;355419888;284818232;765580872
1636032000;2021-11-04 16:20;124990672;130544256;0;0;0;0;64452424;338227960;87398696;317897560;276841792;786669776
1636032060;2021-11-04 16:21;137638496;116060952;0;0;0;0;58527000;304213232;64903160;306244768;261068656;726518952
1636032120;2021-11-04 16:22;144426088;107740712;0;0;0;0;76603960;315740656;93391528;331012200;314421576;754493568
1636032180;2021-11-04 16:23;137409408;96029456;0;0;0;0;79958800;334953424;74859176;309680336;292227384;740663216
1636032240;2021-11-04 16:24;137014152;101477832;0;0;0;0;78317640;345637584;87401936;278229952;302733728;725345368
1636032300;2021-11-04 16:25;128664968;119016448;0;0;0;0;77631800;278142992;70282960;172605896;276579728;569765336
1636032360;2021-11-04 16:26;131332152;147011192;0;0;0;0;78059264;233982280;84425104;264473984;293816520;645467456
1636032420;2021-11-04 16:27;118557232;122233584;0;0;0;0;74323984;251491400;87073024;153111952;279954240;526836936
1636032480;2021-11-04 16:28;110147040;132012904;0;0;0;0;73747248;224076760;75151976;181645832;259046264;537735496
1636032540;2021-11-04 16:29;119796688;123652880;0;0;0;0;57947104;239478512;83595024;226495016;261338816;589626408
1636032600;2021-11-04 16:30;133716216;106596320;0;0;0;0;59719464;236609616;73073112;236563312;266508792;579769248
1636032660;2021-11-04 16:31;115979800;91582664;0;0;0;0;73350496;298423896;91245184;206584088;280575480;596590648
1636032720;2021-11-04 16:32;126305200;111258168;0;0;0;0;87500256;363875328;114875184;234058584;328680640;709192080
1636032780;2021-11-04 16:33;138655472;128102008;0;0;0;0;52651352;303041040;110976336;170096168;302283160;601239216
1636032840;2021-11-04 16:34;105756576;143793848;0;0;0;0;40845312;326871760;125448560;178329928;272050448;648995536
1636032900;2021-11-04 16:35;85932320;128688096;0;0;0;0;39342544;344972576;112944696;167247864;238219560;640908536
1636032960;2021-11-04 16:36;98103624;154072064;0;0;0;0;48667704;362999640;125027512;183918184;271798840;700989888
1636033020;2021-11-04 16:37;89018008;169183968;0;0;0;0;44210880;311795176;113231296;186539712;246460184;667518856
1636033080;2021-11-04 16:38;87937472;183257672;0;0;0;0;53638952;338302808;113292184;205618712;254868608;727179192
1636033140;2021-11-04 16:39;83868816;169748224;0;0;0;0;50333224;294205456;124896776;194041744;259098816;657995424
1636033200;2021-11-04 16:40;89484128;175884056;0;0;0;0;51363536;306484472;124582256;189313200;265429920;671681728
1636033260;2021-11-04 16:41;91961808;164930400;0;0;0;0;46840744;281498800;119639064;270370568;258441616;716799768
1636033320;2021-11-04 16:42;83336016;188575152;0;0;0;0;46172992;257158352;109845640;268916512;239354648;714650016
1636033380;2021-11-04 16:43;83225320;185497392;0;0;0;0;52556336;288553392;114401848;230998224;250183504;705049008
1636033440;2021-11-04 16:44;89647896;228407048;0;0;0;0;49527976;271441240;122254232;248355384;261430104;748203672
1636033500;2021-11-04 16:45;81935624;162092408;0;0;0;0;41502288;305886008;126388608;244326672;249826520;712305088
1636033560;2021-11-04 16:46;82790616;138574760;0;0;0;0;48130200;286629880;119098016;183459416;250018832;608664056
1636033620;2021-11-04 16:47;79423488;160847712;0;0;0;0;57448520;251261664;143131040;198793528;280003048;610902904
1636033680;2021-11-04 16:48;77544928;127894928;0;0;0;0;44872512;250588920;134907704;202395680;257325144;580879528
1636033740;2021-11-04 16:49;83717656;123087424;0;0;0;0;43632784;260593568;138694672;189483800;266045112;573164792
1636033800;2021-11-04 16:50;81986456;107241200;0;0;0;0;42621464;280126424;120156024;207150640;244763944;594518264
1636033860;2021-11-04 16:51;82322816;90909880;0;0;0;0;51370224;209785304;143913504;187898784;277606544;488593968
1636033920;2021-11-04 16:52;75244984;79623904;0;0;0;0;47610576;256218688;150246232;191074744;273101792;526917336
1636033980;2021-11-04 16:53;84692104;119971024;0;0;0;0;49099072;274136808;140864680;215565648;274655856;609673480
1636034040;2021-11-04 16:54;89019440;115309144;0;0;0;0;50371008;291735224;118546248;223934328;257936696;630978696
1636034100;2021-11-04 16:55;107553144;127469184;0;0;0;0;41724768;305936248;148460136;217171928;297738048;650577360
1636034160;2021-11-04 16:56;93926080;108668304;0;0;0;0;46672416;350253976;148736272;359542800;289334768;818465080
1636034220;2021-11-04 16:57;116219096;110477640;0;0;0;0;43626736;328631640;158025568;329196776;317871400;768306056
1636034280;2021-11-04 16:58;109948840;114311200;0;0;0;0;51248896;329459496;135452496;287700896;296650232;731471592
1636034340;2021-11-04 16:59;120949384;81883096;0;0;0;0;48824200;267123984;132142120;319477976;301915704;668485056
1636034400;2021-11-04 17:00;120735448;100948000;0;0;0;0;50587976;252702072;119720528;256789280;291043952;610439352
1636034460;2021-11-04 17:01;114035320;94493128;0;0;0;0;46654840;342719552;140112760;202241552;300802920;639454232
1636034520;2021-11-04 17:02;118190192;110831144;0;0;0;0;43102608;338803440;114295200;198521640;275588000;648156224
1636034580;2021-11-04 17:03;114042648;118069784;0;0;0;0;47780304;386431112;107905632;204061680;269728584;708562576
1636034640;2021-11-04 17:04;120048440;110808544;0;0;0;0;53088544;324115648;123558336;192180088;296695320;627104280
1636034700;2021-11-04 17:05;136586632;114379992;0;0;0;0;62011232;277208392;123757576;190008704;322355440;581597088
1636034760;2021-11-04 17:06;122258608;106233024;0;0;0;0;63745432;250128872;104699424;200805864;290703464;557167760
1636034820;2021-11-04 17:07;120898312;114420536;0;0;0;0;55669328;295467112;92242456;222615208;268810096;632502856
1636034880;2021-11-04 17:08;126559992;111586912;0;0;0;0;51128536;299547984;98704384;241485336;276392912;652620232
1636034940;2021-11-04 17:09;115837368;101132416;0;0;0;0;50676632;309468984;105572912;253007752;272086912;663609152
1636035000;2021-11-04 17:10;116150656;89652728;0;0;0;0;52237696;332568888;86013072;244841160;254401424;667062776
1636035060;2021-11-04 17:11;111656456;105564120;0;0;0;0;55275520;275005448;80527000;252745520;247458976;633315088
1636035120;2021-11-04 17:12;113235752;119988992;0;0;0;0;57216504;282880344;91625752;217224328;262078008;620093664
1636035180;2021-11-04 17:13;119243568;179575792;0;0;0;0;50939144;297505056;104025440;217646928;274208152;694727776
1636035240;2021-11-04 17:14;118391928;167516232;0;0;0;0;52661104;309544880;93856832;220865784;264909864;697926896
1636035300;2021-11-04 17:15;125063560;164402736;0;0;0;0;45685272;298531288;93058856;221483544;263807688;684417568
1636035360;2021-11-04 17:16;122721696;113063560;0;0;0;0;51300520;283149576;99789080;245620616;273811296;641833752
1636035420;2021-11-04 17:17;118978728;91951360;0;0;0;0;53715232;272384240;104085104;277636896;276779064;641972496
1636035480;2021-11-04 17:18;114519048;88022040;0;0;0;0;49123144;259250880;91916912;274206288;255559104;621479208
1636035540;2021-11-04 17:19;111366320;110979584;0;0;0;0;41882064;244616520;88119576;251025448;241367960;606621552
1636035600;2021-11-04 17:20;100097888;102143144;0;0;0;0;46333576;285310456;102513336;238869056;248944800;626322656
1636035660;2021-11-04 17:21;81518424;107162504;0;0;0;0;48346352;229442664;99797640;237149808;229662416;573754976
1636035720;2021-11-04 17:22;88371736;119716696;0;0;0;0;56588672;273489280;120170592;245887472;265131000;639093448
1636035780;2021-11-04 17:23;85632224;127423056;0;0;0;0;56741368;303396480;115651968;239562808;258025560;670382344
1636035840;2021-11-04 17:24;87274024;111259288;0;0;0;0;53148728;386518552;106970280;197045464;247393032;694823304
1636035900;2021-11-04 17:25;89674280;94129024;0;0;0;0;68251296;399250736;89819328;252879312;247744904;746259072
1636035960;2021-11-04 17:26;93206880;126398392;0;0;0;0;57762104;267226696;91671888;228904408;242640872;622529496
1636036020;2021-11-04 17:27;91094512;117004120;0;0;0;0;49786440;256738344;76671776;186731640;217552728;560474104
1636036080;2021-11-04 17:28;85161640;84550832;0;0;0;0;41472352;243056576;100675088;184596320;227309080;512203728
1636036140;2021-11-04 17:29;84285880;83703760;0;0;0;0;47510616;307075632;88281864;224068832;220078360;614848224
1636036200;2021-11-04 17:30;83212384;85958936;0;0;0;0;51316792;320826056;100690056;228797208;235219232;635582200
1636036260;2021-11-04 17:31;83194200;85732456;0;0;0;0;45928848;343893640;104103136;193416136;233226184;623042232
1636036320;2021-11-04 17:32;88712088;128516992;0;0;0;0;41352120;325125520;116076352;209400824;246140560;663043336
1636036380;2021-11-04 17:33;106448656;116220752;0;0;0;0;30277176;376169832;152223784;243722040;288949616;736112624
1636036440;2021-11-04 17:34;84230256;110035168;0;0;0;0;25004272;342370944;160690040;261710016;269924568;714116128
1636036500;2021-11-04 17:35;89489416;101109824;0;0;0;0;22115312;316469464;173610752;251879544;285215480;669458832
1636036560;2021-11-04 17:36;90870248;82124944;0;0;0;0;26185160;316296464;163312344;288390072;280367752;686811480
1636036620;2021-11-04 17:37;95829432;115373288;0;0;0;0;23889416;321037920;146353112;264623912;266071960;701035120
1636036680;2021-11-04 17:38;90974144;104308608;0;0;0;0;26896928;269356384;152845528;249698968;270716600;623363960
1636036740;2021-11-04 17:39;94530648;136411824;0;0;0;0;25269976;272364728;139649208;213394584;259449832;622171136
1636036800;2021-11-04 17:40;88008248;119980240;0;0;0;0;22192568;248481712;161902520;216714456;272103336;585176408
1636036860;2021-11-04 17:41;90152728;116821424;0;0;0;0;21341552;238333384;166787264;210043136;278281544;565197944
1636036920;2021-11-04 17:42;89713024;142508272;0;0;0;0;22544352;233250040;136077888;238363832;248335264;614122144
1636036980;2021-11-04 17:43;89294072;146320560;0;0;0;0;82717632;261591696;138779024;212208784;310790728;620121040
1636037040;2021-11-04 17:44;87260600;116521816;0;0;0;0;76809400;257298968;129238296;201967552;293308296;575788336
1636037100;2021-11-04 17:45;86097160;141238864;0;0;0;0;87196376;239979784;62104296;216718328;235397832;597936976
1636037160;2021-11-04 17:46;92164560;127641176;0;0;0;0;81478808;280716088;63089280;182828744;236732648;591186008
1636037220;2021-11-04 17:47;106988888;120097464;0;0;0;0;80903776;202375712;73491560;212805552;261384224;535278728
1636037280;2021-11-04 17:48;91867832;105023176;0;0;0;0;85748472;231743872;64109552;230566528;241725856;567333576
1636037340;2021-11-04 17:49;91267512;119849560;0;0;0;0;66178296;240993584;55922056;218625584;213367864;579468728
1636037400;2021-11-04 17:50;93081480;106988384;0;0;0;0;74286616;226192888;80686032;223706728;248054128;556888000
1636037460;2021-11-04 17:51;94229824;98872216;0;0;0;0;138222168;195629208;117461968;191959000;349913960;486460424
1636037520;2021-11-04 17:52;93291544;101185992;0;0;0;0;159562976;231608712;148788960;226085944;401643480;558880648
1636037580;2021-11-04 17:53;101119232;129017328;0;0;0;0;159126424;238501336;148990312;207468384;409235968;574987048
1636037640;2021-11-04 17:54;94468264;130756472;0;0;0;0;164898184;281057600;143951488;237041216;403317936;648855288
1636037700;2021-11-04 17:55;98878392;89450816;0;0;0;0;162921392;283732480;148979800;271834184;410779584;645017480
1636037760;2021-11-04 17:56;99200984;117826584;0;0;0;0;162656904;281584176;145089312;269688496;406947200;669099256
1636037820;2021-11-04 17:57;95598704;160716080;0;0;0;0;162293584;265405152;143271232;197833000;401163520;623954232
1636037880;2021-11-04 17:58;90300760;108423536;0;0;0;0;156885832;281536744;149098800;206006792;396285392;595967072
1636037940;2021-11-04 17:59;98189696;92919864;0;0;0;0;167338256;274534744;141103088;213103008;406631040;580557616
1636038000;2021-11-04 18:00;96128704;105776696;0;0;0;0;163489472;301319112;151045072;224553104;410663248;631648912
1636038060;2021-11-04 18:01;103402496;84462072;0;0;0;0;166820944;259249416;140282288;321052880;410505728;664764368
1636038120;2021-11-04 18:02;120397360;120450176;0;0;0;0;167580288;287947456;144549848;269669160;432527496;678066792
1636038180;2021-11-04 18:03;141664608;127024208;0;0;0;0;158346200;274780960;151164368;271435864;451175176;673241032
1636038240;2021-11-04 18:04;143073848;141582776;0;0;0;0;164511120;242368736;140729808;288537232;448314776;672488744
1636038300;2021-11-04 18:05;128531640;129365048;0;0;0;0;169323176;263777832;142387656;261520960;440242472;654663840
1636038360;2021-11-04 18:06;141983504;138833464;0;0;0;0;165435856;274510432;150260928;262357048;457680288;675700944
1636038420;2021-11-04 18:07;146441608;152080976;0;0;0;0;165696816;287325768;145636328;267939280;457774752;707346024
1636038480;2021-11-04 18:08;139530960;183572776;0;0;0;0;166125344;277553416;143738896;282597440;449395200;743723632
1636038540;2021-11-04 18:09;129308448;173589992;0;0;0;0;167418432;239521832;144243160;250359384;440970040;663471208
1636038600;2021-11-04 18:10;155414168;215628896;0;0;0;0;161328360;258983432;148723200;306374120;465465728;780986448
1636038660;2021-11-04 18:11;151361104;188089664;0;0;0;0;148027208;291925192;161999560;300139064;461387872;780153920
1636038720;2021-11-04 18:12;146674184;185232192;0;0;0;0;147656120;264187384;155089552;302992552;449419856;752412128
1636038780;2021-11-04 18:13;146131192;185800992;0;0;0;0;144110632;284114048;171659680;298955440;461901504;768870480
1636038840;2021-11-04 18:14;141842944;150486576;0;0;0;0;162354200;333933520;151422600;298402952;455619744;782823048
1636038900;2021-11-04 18:15;140806968;145813648;0;0;0;0;145466752;295892552;157613496;320890680;443887216;762596880
1636038960;2021-11-04 18:16;135993856;166003976;0;0;0;0;151427192;293838096;151130128;326582952;438551176;786425024
1636039020;2021-11-04 18:17;168789944;141869848;0;0;0;0;151657280;291408208;176011280;320473224;496458504;753751280
1636039080;2021-11-04 18:18;146279872;142944264;0;0;0;0;150618424;217751512;160692096;225878600;457590392;586574376
1636039140;2021-11-04 18:19;128679536;106167168;0;0;0;0;152619800;217634984;147541288;241310432;428840624;565112584
1636039200;2021-11-04 18:20;142611056;144541248;0;0;0;0;156494640;272017936;154400160;295051048;453505856;711610232
1636039260;2021-11-04 18:21;146058128;123490000;0;0;0;0;159010936;292438080;160374136;397807000;465443200;813735080
1636039320;2021-11-04 18:22;151845208;133314960;0;0;0;0;151106064;277102440;150510232;361949592;453461504;772366992
1636039380;2021-11-04 18:23;153591800;159608232;0;0;0;0;155772912;311946160;158721856;418496624;468086568;890051016
1636039440;2021-11-04 18:24;149031656;122631648;0;0;0;0;141075576;330038344;170619936;408682336;460727168;861352328
1636039500;2021-11-04 18:25;165021192;142161128;0;0;0;0;135191112;335083936;173018400;323932312;473230704;801177376
1636039560;2021-11-04 18:26;155923184;176415440;0;0;0;0;139004496;281570960;172028720;301585328;466956400;759571728
1636039620;2021-11-04 18:27;134087360;160604704;0;0;0;0;144158632;318292688;167082800;225410976;445328792;704308368
1636039680;2021-11-04 18:28;122187072;183986128;0;0;0;0;138217680;262091320;164868040;213144568;425272792;659222016
1636039740;2021-11-04 18:29;109231152;153036736;0;0;0;0;129855168;275947184;184239440;238349736;423325760;667333656
1636039800;2021-11-04 18:30;115110104;142756000;0;0;0;0;129398432;302170360;178522720;297906544;423031256;742832904
1636039860;2021-11-04 18:31;108400576;146558840;0;0;0;0;125285952;252710912;178787752;283697248;412474280;682967000
1636039920;2021-11-04 18:32;105618568;148228152;0;0;0;0;144420296;300539056;174275704;296938896;424314568;745706104
1636039980;2021-11-04 18:33;107249968;157154008;0;0;0;0;136227472;353609744;175285152;259021136;418762592;769784888
1636040040;2021-11-04 18:34;103961784;132293896;0;0;0;0;134493520;341776464;175178088;264727584;413633392;738797944
1636040100;2021-11-04 18:35;117340296;111991112;0;0;0;0;140814336;292852392;165487376;302076112;423642008;706919616
1636040160;2021-11-04 18:36;110057496;159467560;0;0;0;0;131116480;250642488;177005400;232688280;418179376;642798328
1636040220;2021-11-04 18:37;101922760;119543016;0;0;0;0;143216104;216475688;166187680;236026808;411326544;572045512
1636040280;2021-11-04 18:38;97177424;132112656;0;0;0;0;136594520;229222032;170370088;250118744;404142032;611453432
1636040340;2021-11-04 18:39;94175152;132564480;0;0;0;0;133335880;281301168;178192304;306765408;405703336;720631056
1636040400;2021-11-04 18:40;103842104;140758528;0;0;0;0;133795976;257110664;175653696;279475072;413291776;677344264
1636040460;2021-11-04 18:41;103401152;155702320;0;0;0;0;144100312;223821352;164672928;279005552;412174392;658529224
1636040520;2021-11-04 18:42;103550576;140502240;0;0;0;0;134999752;235225112;174219520;365463808;412769848;741191160
1636040580;2021-11-04 18:43;132853040;160220304;0;0;0;0;141722736;188675008;167289496;274478504;441865272;623373816
1636040640;2021-11-04 18:44;138010840;177606216;0;0;0;0;137679744;218962968;170739488;284747176;446430072;681316360
1636040700;2021-11-04 18:45;104189632;152084200;0;0;0;0;144780952;258414096;165866968;269181912;414837552;679680208
1636040760;2021-11-04 18:46;99982544;168638184;0;0;0;0;129828824;269188888;178974560;239294176;408785928;677121248
1636040820;2021-11-04 18:47;98472464;147432624;0;0;0;0;123433856;307808792;187227784;231424360;409134104;686665776
1636040880;2021-11-04 18:48;92008320;128110504;0;0;0;0;131487704;306705584;176505552;229233664;400001576;664049752
1636040940;2021-11-04 18:49;91151368;92356128;0;0;0;0;125010056;319585320;179886680;211327984;396048104;623269432
1636041000;2021-11-04 18:50;84000240;99649576;0;0;0;0;143565568;299467288;170769800;221828320;398335608;620945184
1636041060;2021-11-04 18:51;92635960;90790584;0;0;0;0;140524816;300970352;168552048;215746600;401712824;607507536
1636041120;2021-11-04 18:52;88782504;67855616;0;0;0;0;156472592;348466024;153379336;251190272;398634432;667511912
1636041180;2021-11-04 18:53;91587984;108010416;0;0;0;0;145416328;315933248;157992360;264213784;394996672;688157448
1636041240;2021-11-04 18:54;91051224;116553256;0;0;0;0;137779928;317864048;166617456;190962648;395448608;625379952
1636041300;2021-11-04 18:55;103104544;131161544;0;0;0;0;137072800;349117832;177058168;224885984;417235512;705165360
1636041360;2021-11-04 18:56;95114440;105740376;0;0;0;0;142669456;336887168;166263952;233301672;404047848;675929216
1636041420;2021-11-04 18:57;86136608;143782552;0;0;0;0;137651968;378085464;173014304;229936264;396802880;751804280
1636041480;2021-11-04 18:58;80109592;179185920;0;0;0;0;138378960;371519760;169247576;189223280;387736128;739928960
1636041540;2021-11-04 18:59;82277576;180747960;0;0;0;0;135805848;377248392;169694016;220605576;387777440;778601928
1636041600;2021-11-04 19:00;77912032;186113456;0;0;0;0;132531192;370291848;182400336;252485440;392843560;808890744
1636041660;2021-11-04 19:01;85008144;218187016;0;0;0;0;128550160;344214808;179453792;234459456;393012096;796861280
1636041720;2021-11-04 19:02;89174304;174242056;0;0;0;0;134222968;379713112;172151800;203820680;395549072;757775848
1636041780;2021-11-04 19:03;90120952;162060352;0;0;0;0;135968016;369387600;175691080;228238416;401780048;759686368
1636041840;2021-11-04 19:04;92397008;180387576;0;0;0;0;137401000;337468344;170748472;247575128;400546480;765431048
1636041900;2021-11-04 19:05;94039632;165184088;0;0;0;0;139780344;262897616;164317680;308215584;398137656;736297288
1636041960;2021-11-04 19:06;88629800;235615304;0;0;0;0;144020768;346566456;176360600;282400864;409011168;864582624
1636042020;2021-11-04 19:07;89121640;215502976;0;0;0;0;137279416;339465416;172964448;243643776;399365504;798612168
1636042080;2021-11-04 19:08;89110464;209967032;0;0;0;0;132722160;277540192;168620848;262815640;390453472;750322864
1636042140;2021-11-04 19:09;91667504;216698560;0;0;0;0;140559560;266265072;172728504;253709688;404955568;736673320
1636042200;2021-11-04 19:10;87006784;220226856;0;0;0;0;133164176;249299080;173184464;285192000;393355424;754717936
1636042260;2021-11-04 19:11;85351392;190740536;0;0;0;0;138364816;283093016;181020728;260649072;404736936;734482624
1636042320;2021-11-04 19:12;84785928;216226656;0;0;0;0;131568192;288729448;174500152;267754744;390854272;772710848
1636042380;2021-11-04 19:13;84901864;209594408;0;0;0;0;137444424;251597008;172254672;227226360;394600960;688417776
1636042440;2021-11-04 19:14;89156544;251447896;0;0;0;0;136878480;252123528;169217144;264359320;395252168;767930744
1636042500;2021-11-04 19:15;87406312;229546224;0;0;0;0;133669584;255217800;169779088;236189504;390854984;720953528
1636042560;2021-11-04 19:16;88666056;228936000;0;0;0;0;134420312;278159472;170781664;238075968;393868032;745171440
1636042620;2021-11-04 19:17;86228248;291319176;0;0;0;0;135881016;243096048;176227944;248479456;398337208;782894680
1636042680;2021-11-04 19:18;83097944;261248192;0;0;0;0;133073752;242266688;177586864;254063808;393758560;757578688
1636042740;2021-11-04 19:19;89455512;238996112;0;0;0;0;133827800;248780352;175224664;250258584;398507976;738035048
1636042800;2021-11-04 19:20;93624016;286415472;0;0;0;0;136958712;249503872;169287504;296143864;399870232;832063208
1636042860;2021-11-04 19:21;117751192;315453016;0;0;0;0;133383400;283826856;176627168;317132648;427761760;916412520
1636042920;2021-11-04 19:22;109501176;310746296;0;0;0;0;138020968;320296808;172242920;365386064;419765064;996429168
1636042980;2021-11-04 19:23;102040344;251651072;0;0;0;0;134410840;263047384;171441968;348458536;407893152;863156992
1636043040;2021-11-04 19:24;109434968;260931296;0;0;0;0;135285872;292601672;174808096;283182472;419528936;836715440
1636043100;2021-11-04 19:25;112768816;262734792;0;0;0;0;136392888;266483288;172746736;353453176;421908440;882671256
1636043160;2021-11-04 19:26;101310384;212663696;0;0;0;0;137183832;259369112;173327096;333720384;411821312;805753192
1636043220;2021-11-04 19:27;97048760;203576880;0;0;0;0;132839544;263476008;171813744;273509864;401702048;740562752
1636043280;2021-11-04 19:28;97778256;194832240;0;0;0;0;134695768;200898680;176317696;229082568;408791720;624813488
1636043340;2021-11-04 19:29;104267392;186789336;0;0;0;0;150325648;247170904;160188464;269177696;414781504;703137936
1636043400;2021-11-04 19:30;95988944;191283200;0;0;0;0;141241736;216076840;163592680;269031224;400823360;676391264
1636043460;2021-11-04 19:31;98220696;194494992;0;0;0;0;148009504;289896192;162629408;251733992;408859608;736125176
1636043520;2021-11-04 19:32;116280392;183885112;0;0;0;0;145078272;364155528;162000896;299062344;423359560;847102984
1636043580;2021-11-04 19:33;92873904;188350032;0;0;0;0;150106384;424471344;161827200;242401816;404807488;855223192
1636043640;2021-11-04 19:34;93195680;143434960;0;0;0;0;149223360;359336008;162479448;204901848;404898488;707672816
1636043700;2021-11-04 19:35;98343928;169246816;0;0;0;0;148813656;291829200;158512736;250756680;405670320;711832696
1636043760;2021-11-04 19:36;91792864;205540024;0;0;0;0;147874000;295052952;165063408;233470936;404730272;734063912
1636043820;2021-11-04 19:37;91778168;173497832;0;0;0;0;145023272;270200952;163189360;239081224;399990800;682780008
1636043880;2021-11-04 19:38;99534736;190455104;0;0;0;0;143445400;238909472;167267176;315077920;410247312;744442496
1636043940;2021-11-04 19:39;95846416;244389040;0;0;0;0;149337632;222204680;162917960;270494384;408102008;737088104
1636044000;2021-11-04 19:40;95937440;191933264;0;0;0;0;148016912;214963400;160847936;274949176;404802288;681845840
1636044060;2021-11-04 19:41;92569304;137526168;0;0;0;0;148125856;195910936;161185080;324942320;401880240;658379424
1636044120;2021-11-04 19:42;87413576;166053728;0;0;0;0;142238016;224918952;162875736;302711592;392527328;693684272
1636044180;2021-11-04 19:43;85307960;172615648;0;0;0;0;146207472;244077256;166155552;318103152;397670984;734796056
1636044240;2021-11-04 19:44;90876144;178167768;0;0;0;0;150673112;279684664;159822960;302997264;401372216;760849696
